return,drawdown,winrate,trades,tp,sl,stdev,cluster,technique
2.400638123980703,21.453745996257386,86.36363636363636,88,0.5,6.5,0.6000000000000001,1,Kmeans
-0.5614997996663207,22.872654430625865,86.36363636363636,88,0.5,7.0,0.6000000000000001,1,Kmeans
-2.141739581526614,24.958892273869708,87.20930232558139,86,0.5,7.5,0.6000000000000001,1,Kmeans
2.4933433313233833,23.75595711712678,89.1566265060241,83,0.5,8.0,0.6000000000000001,1,Kmeans
14.673213461700785,14.788311980534624,90.78947368421053,76,0.5,8.5,0.6000000000000001,1,Kmeans
3.8632754364470223,19.966274457612368,89.39393939393939,66,0.5,9.0,0.6000000000000001,1,Kmeans
0.24615013817705922,22.01773277282061,89.0625,64,0.5,9.5,0.6000000000000001,1,Kmeans
-6.387552673410013,17.60020437551543,37.37864077669903,206,1.0,0.5,0.6000000000000001,1,Kmeans
-9.753333746898374,19.901918487830763,46.913580246913575,162,1.0,1.0,0.6000000000000001,1,Kmeans
7.1753225228634365,19.928468963482082,55.970149253731336,134,1.0,1.5,0.6000000000000001,1,Kmeans
4.602675550203439,21.142531354029874,61.78861788617886,123,1.0,2.0,0.6000000000000001,1,Kmeans
-1.1839536018951158,23.05817088142506,64.76190476190476,105,1.0,2.5,0.6000000000000001,1,Kmeans
-7.08247019005952,22.127600398269635,66.30434782608695,92,1.0,3.0,0.6000000000000001,1,Kmeans
-5.938357575676778,24.716301215319447,70.32967032967034,91,1.0,3.5,0.6000000000000001,1,Kmeans
-3.3373032552679205,22.59043027760719,71.25,80,1.0,4.0,0.6000000000000001,1,Kmeans
-0.14169584245886657,20.003522058598815,74.32432432432432,74,1.0,4.5,0.6000000000000001,1,Kmeans
-3.8507793486587394,20.750556023416774,74.64788732394366,71,1.0,5.0,0.6000000000000001,1,Kmeans
1.2283547846668297,20.287332218120497,78.57142857142857,70,1.0,5.5,0.6000000000000001,1,Kmeans
1.2472681772868643,23.7810185866254,80.0,70,1.0,6.0,0.6000000000000001,1,Kmeans
10.946896501121994,16.73312974712801,82.85714285714286,70,1.0,6.5,0.6000000000000001,1,Kmeans
4.5970440787454825,20.064868083369884,82.08955223880598,67,1.0,7.0,0.6000000000000001,1,Kmeans
1.7240361262204074,22.94856974878372,82.53968253968253,63,1.0,7.5,0.6000000000000001,1,Kmeans
-1.5817142160772013,28.077246344603466,84.21052631578947,57,1.0,8.0,0.6000000000000001,1,Kmeans
-4.724728114918508,29.40694181700017,83.01886792452831,53,1.0,8.5,0.6000000000000001,1,Kmeans
7.074249277355205,19.130480402038092,87.03703703703704,54,1.0,9.0,0.6000000000000001,1,Kmeans
0.5827848391632529,23.29928031561303,86.0,50,1.0,9.5,0.6000000000000001,1,Kmeans
-7.690575530580935,15.328456967773537,32.97872340425532,188,1.5,0.5,0.6000000000000001,1,Kmeans
-9.024424121131547,14.559537791050348,42.281879194630875,149,1.5,1.0,0.6000000000000001,1,Kmeans
6.474757880431903,12.554304076882577,51.61290322580645,124,1.5,1.5,0.6000000000000001,1,Kmeans
-1.9988934602426567,19.819800445733602,55.55555555555556,108,1.5,2.0,0.6000000000000001,1,Kmeans
-1.3886278660560802,20.5799433686008,60.0,95,1.5,2.5,0.6000000000000001,1,Kmeans
-0.8686274068550159,16.27314118474082,62.35294117647059,85,1.5,3.0,0.6000000000000001,1,Kmeans
-2.1572307979424887,20.84998223696243,67.07317073170732,82,1.5,3.5,0.6000000000000001,1,Kmeans
-0.042589727638076,19.662351345615534,68.42105263157895,76,1.5,4.0,0.6000000000000001,1,Kmeans
2.9375490612968402,16.67434675303584,71.83098591549296,71,1.5,4.5,0.6000000000000001,1,Kmeans
-1.2450911894630323,18.709890257582344,72.05882352941177,68,1.5,5.0,0.6000000000000001,1,Kmeans
4.443394173277193,18.22938020315489,75.38461538461539,65,1.5,5.5,0.6000000000000001,1,Kmeans
8.03997344697982,18.87723563019275,78.125,64,1.5,6.0,0.6000000000000001,1,Kmeans
18.501932312604175,12.90838177197841,81.53846153846153,65,1.5,6.5,0.6000000000000001,1,Kmeans
12.649555496521646,14.618791693305871,80.95238095238095,63,1.5,7.0,0.6000000000000001,1,Kmeans
6.075631071853893,19.517955702069447,80.7017543859649,57,1.5,7.5,0.6000000000000001,1,Kmeans
2.2058860436679595,26.00026020569463,82.6923076923077,52,1.5,8.0,0.6000000000000001,1,Kmeans
-1.544040611014974,28.035551031072785,81.63265306122449,49,1.5,8.5,0.6000000000000001,1,Kmeans
12.219505594013569,17.853075847958493,86.0,50,1.5,9.0,0.6000000000000001,1,Kmeans
5.712198753373454,20.48678878692605,85.1063829787234,47,1.5,9.5,0.6000000000000001,1,Kmeans
-2.1465436250156955,14.145181861340891,28.235294117647058,170,2.0,0.5,0.6000000000000001,1,Kmeans
-9.32887361423509,17.67115327569503,36.76470588235294,136,2.0,1.0,0.6000000000000001,1,Kmeans
4.910196339371931,12.2930703603275,45.13274336283185,113,2.0,1.5,0.6000000000000001,1,Kmeans
-7.867471611343502,22.073088034505602,47.474747474747474,99,2.0,2.0,0.6000000000000001,1,Kmeans
4.52234033611032,19.636628984013278,54.65116279069767,86,2.0,2.5,0.6000000000000001,1,Kmeans
12.763908502487498,14.501837568321568,58.97435897435898,78,2.0,3.0,0.6000000000000001,1,Kmeans
8.454626617602056,23.688922259524066,63.013698630136986,73,2.0,3.5,0.6000000000000001,1,Kmeans
10.14424999505703,22.35816776310927,63.07692307692307,65,2.0,4.0,0.6000000000000001,1,Kmeans
4.702517930143357,24.272323688941576,64.40677966101694,59,2.0,4.5,0.6000000000000001,1,Kmeans
0.7381894755094542,25.91092508195299,64.28571428571429,56,2.0,5.0,0.6000000000000001,1,Kmeans
17.602347911143124,16.723983058986406,71.42857142857143,56,2.0,5.5,0.6000000000000001,1,Kmeans
29.54053424575811,17.173068529529125,75.43859649122807,57,2.0,6.0,0.6000000000000001,1,Kmeans
27.953231321763973,17.13351132830118,76.92307692307693,52,2.0,6.5,0.6000000000000001,1,Kmeans
33.11776372966464,13.695094283834338,78.57142857142857,56,2.0,7.0,0.6000000000000001,1,Kmeans
20.801152734640937,17.95877556711461,77.55102040816327,49,2.0,7.5,0.6000000000000001,1,Kmeans
18.389177008940983,24.4720213939939,80.0,45,2.0,8.0,0.6000000000000001,1,Kmeans
12.798729539785558,26.95591336120875,79.06976744186046,43,2.0,8.5,0.6000000000000001,1,Kmeans
29.604543860545583,17.50221517373091,83.33333333333334,42,2.0,9.0,0.6000000000000001,1,Kmeans
28.677320923226123,16.73400328221914,83.72093023255815,43,2.0,9.5,0.6000000000000001,1,Kmeans
7.525775372291621,16.565089908845167,25.0,164,2.5,0.5,0.6000000000000001,1,Kmeans
-0.8358164892545039,14.72922276273178,32.55813953488372,129,2.5,1.0,0.6000000000000001,1,Kmeans
17.618529499515212,13.197364866695432,42.05607476635514,107,2.5,1.5,0.6000000000000001,1,Kmeans
-9.821584396398253,27.778733064313997,42.10526315789473,95,2.5,2.0,0.6000000000000001,1,Kmeans
13.331427512610006,19.678465620240427,51.80722891566265,83,2.5,2.5,0.6000000000000001,1,Kmeans
22.905165603130516,15.517039757994732,55.55555555555556,72,2.5,3.0,0.6000000000000001,1,Kmeans
24.715202319064346,18.826611262025207,60.86956521739131,69,2.5,3.5,0.6000000000000001,1,Kmeans
24.84566136673443,19.853664286122257,60.65573770491803,61,2.5,4.0,0.6000000000000001,1,Kmeans
12.16702494719193,26.54117571605695,60.37735849056604,53,2.5,4.5,0.6000000000000001,1,Kmeans
13.538184187462821,23.79395727084317,63.26530612244898,49,2.5,5.0,0.6000000000000001,1,Kmeans
22.901374749295613,21.2048880226045,69.56521739130434,46,2.5,5.5,0.6000000000000001,1,Kmeans
28.47661526031886,24.47328906930437,72.91666666666666,48,2.5,6.0,0.6000000000000001,1,Kmeans
44.16312139304359,15.889777898661468,77.77777777777779,45,2.5,6.5,0.6000000000000001,1,Kmeans
60.10751069131337,12.537672559854771,80.0,50,2.5,7.0,0.6000000000000001,1,Kmeans
41.28319739175923,14.988639473951931,79.06976744186046,43,2.5,7.5,0.6000000000000001,1,Kmeans
32.35324395060446,21.387704956800572,78.04878048780488,41,2.5,8.0,0.6000000000000001,1,Kmeans
26.052285648604958,24.46119798998783,77.5,40,2.5,8.5,0.6000000000000001,1,Kmeans
45.695835800669336,15.829033046285614,82.05128205128204,39,2.5,9.0,0.6000000000000001,1,Kmeans
45.73105671722089,15.014945347946243,82.5,40,2.5,9.5,0.6000000000000001,1,Kmeans
14.578050359161487,15.479946623640862,23.417721518987342,158,3.0,0.5,0.6000000000000001,1,Kmeans
16.990641924976792,13.460998043417883,32.800000000000004,125,3.0,1.0,0.6000000000000001,1,Kmeans
23.556328366730316,12.26545071858543,40.19607843137255,102,3.0,1.5,0.6000000000000001,1,Kmeans
1.5298344240244566,23.01529561191973,40.86021505376344,93,3.0,2.0,0.6000000000000001,1,Kmeans
27.586548019295478,18.958866998248872,50.0,80,3.0,2.5,0.6000000000000001,1,Kmeans
35.361592868539745,14.968497264165373,53.62318840579711,69,3.0,3.0,0.6000000000000001,1,Kmeans
37.72231223081375,19.02924884571366,58.82352941176471,68,3.0,3.5,0.6000000000000001,1,Kmeans
38.54607129076382,16.517840512498818,60.0,60,3.0,4.0,0.6000000000000001,1,Kmeans
23.74624033516264,23.343626730397286,59.61538461538461,52,3.0,4.5,0.6000000000000001,1,Kmeans
23.575152510841058,21.862735673225085,62.5,48,3.0,5.0,0.6000000000000001,1,Kmeans
37.13267108522975,19.106456223800656,68.88888888888889,45,3.0,5.5,0.6000000000000001,1,Kmeans
45.85158285970308,20.897226175223224,72.3404255319149,47,3.0,6.0,0.6000000000000001,1,Kmeans
59.79485710815349,15.763646967466718,77.27272727272727,44,3.0,6.5,0.6000000000000001,1,Kmeans
81.91690807490781,12.536359719113632,79.59183673469387,49,3.0,7.0,0.6000000000000001,1,Kmeans
49.408403177187,15.958318931138221,77.5,40,3.0,7.5,0.6000000000000001,1,Kmeans
45.17843232336452,19.587324412185687,77.5,40,3.0,8.0,0.6000000000000001,1,Kmeans
38.71520694573698,22.804431516223236,76.92307692307693,39,3.0,8.5,0.6000000000000001,1,Kmeans
61.52710275662405,14.240779762323609,81.57894736842105,38,3.0,9.0,0.6000000000000001,1,Kmeans
58.04756919486627,14.490981626097469,81.57894736842105,38,3.0,9.5,0.6000000000000001,1,Kmeans
15.1848946925365,18.031320959218924,22.07792207792208,154,3.5,0.5,0.6000000000000001,1,Kmeans
10.383630663879106,15.842228521186822,29.508196721311474,122,3.5,1.0,0.6000000000000001,1,Kmeans
19.146467585682903,14.654015453726732,36.08247422680412,97,3.5,1.5,0.6000000000000001,1,Kmeans
0.4755761628543631,22.479855178551176,37.77777777777778,90,3.5,2.0,0.6000000000000001,1,Kmeans
14.70019495298347,22.439021727593385,44.5945945945946,74,3.5,2.5,0.6000000000000001,1,Kmeans
38.488185003162044,13.490048897039236,51.470588235294116,68,3.5,3.0,0.6000000000000001,1,Kmeans
31.48090905226091,18.455717161503742,54.6875,64,3.5,3.5,0.6000000000000001,1,Kmeans
38.98943327244155,15.263276357665173,56.896551724137936,58,3.5,4.0,0.6000000000000001,1,Kmeans
16.17805132807064,27.027085946795836,55.769230769230774,52,3.5,4.5,0.6000000000000001,1,Kmeans
23.588277507734045,20.846012354588662,58.333333333333336,48,3.5,5.0,0.6000000000000001,1,Kmeans
51.39429478961848,15.202402059967065,66.66666666666666,48,3.5,5.5,0.6000000000000001,1,Kmeans
62.21997792746264,16.268304261221257,70.2127659574468,47,3.5,6.0,0.6000000000000001,1,Kmeans
54.96153501818846,15.760741949314818,72.5,40,3.5,6.5,0.6000000000000001,1,Kmeans
62.42217987072873,15.697794737257443,73.80952380952381,42,3.5,7.0,0.6000000000000001,1,Kmeans
41.95418853326627,15.957277980716805,71.7948717948718,39,3.5,7.5,0.6000000000000001,1,Kmeans
35.96433976041278,18.45402545787253,71.7948717948718,39,3.5,8.0,0.6000000000000001,1,Kmeans
36.09017832929364,21.91844997399855,72.97297297297297,37,3.5,8.5,0.6000000000000001,1,Kmeans
59.37855929170692,15.32359027942262,77.77777777777779,36,3.5,9.0,0.6000000000000001,1,Kmeans
58.09246868080995,15.323760943980243,77.77777777777779,36,3.5,9.5,0.6000000000000001,1,Kmeans
28.029923130320668,19.747566501196243,20.13422818791946,149,4.0,0.5,0.6000000000000001,1,Kmeans
23.19256846624036,16.834385254533007,27.350427350427353,117,4.0,1.0,0.6000000000000001,1,Kmeans
26.911630113107734,16.92622788597275,32.97872340425532,94,4.0,1.5,0.6000000000000001,1,Kmeans
13.763144374210823,23.94114178254081,36.7816091954023,87,4.0,2.0,0.6000000000000001,1,Kmeans
37.93849418348674,19.082667229118456,45.07042253521127,71,4.0,2.5,0.6000000000000001,1,Kmeans
43.08617614346224,16.147588824981096,50.0,64,4.0,3.0,0.6000000000000001,1,Kmeans
46.20704898744987,19.630774371268416,54.09836065573771,61,4.0,3.5,0.6000000000000001,1,Kmeans
39.646230949152205,17.795344945372705,56.00000000000001,50,4.0,4.0,0.6000000000000001,1,Kmeans
17.83975895266048,28.393304931661888,53.333333333333336,45,4.0,4.5,0.6000000000000001,1,Kmeans
22.22908483842938,24.76830636261537,57.14285714285714,42,4.0,5.0,0.6000000000000001,1,Kmeans
37.4999554850796,19.334776755600664,65.11627906976744,43,4.0,5.5,0.6000000000000001,1,Kmeans
46.74119570324757,21.044816815339402,67.5,40,4.0,6.0,0.6000000000000001,1,Kmeans
63.42172016160694,15.762240026193556,71.7948717948718,39,4.0,6.5,0.6000000000000001,1,Kmeans
48.58984134324178,20.11824042368345,71.42857142857143,35,4.0,7.0,0.6000000000000001,1,Kmeans
34.94440468399933,22.991111250810075,71.875,32,4.0,7.5,0.6000000000000001,1,Kmeans
31.79961081808362,28.11698925219194,74.19354838709677,31,4.0,8.0,0.6000000000000001,1,Kmeans
25.702688801440555,31.444861755435,73.33333333333333,30,4.0,8.5,0.6000000000000001,1,Kmeans
52.4543632744042,21.335398664571535,79.3103448275862,29,4.0,9.0,0.6000000000000001,1,Kmeans
49.02300951433398,21.051076073837326,79.3103448275862,29,4.0,9.5,0.6000000000000001,1,Kmeans
39.93709820008151,19.458972634868786,19.047619047619047,147,4.5,0.5,0.6000000000000001,1,Kmeans
34.85891980537279,16.293085938808556,25.663716814159294,113,4.5,1.0,0.6000000000000001,1,Kmeans
41.31460029065077,15.24239417816344,31.521739130434785,92,4.5,1.5,0.6000000000000001,1,Kmeans
23.407768589698797,23.671937671765548,34.5679012345679,81,4.5,2.0,0.6000000000000001,1,Kmeans
39.685920025765384,17.227759765857662,42.857142857142854,70,4.5,2.5,0.6000000000000001,1,Kmeans
38.97825650991582,20.08437423094701,47.540983606557376,61,4.5,3.0,0.6000000000000001,1,Kmeans
47.22152928519285,20.890467855317514,52.63157894736842,57,4.5,3.5,0.6000000000000001,1,Kmeans
51.74561348872715,12.55560237475642,56.52173913043478,46,4.5,4.0,0.6000000000000001,1,Kmeans
24.882295025506828,23.45068539545978,53.65853658536586,41,4.5,4.5,0.6000000000000001,1,Kmeans
24.759421866773536,23.021620991943355,56.41025641025641,39,4.5,5.0,0.6000000000000001,1,Kmeans
43.33892771678334,16.597550460381342,65.0,40,4.5,5.5,0.6000000000000001,1,Kmeans
50.99435003572334,18.35583984771195,66.66666666666666,36,4.5,6.0,0.6000000000000001,1,Kmeans
64.54169278017281,14.302638041377769,70.27027027027027,37,4.5,6.5,0.6000000000000001,1,Kmeans
42.8875632712159,21.599531905956752,68.96551724137932,29,4.5,7.0,0.6000000000000001,1,Kmeans
29.9345536727325,25.556476312668803,69.23076923076923,26,4.5,7.5,0.6000000000000001,1,Kmeans
24.554919179330348,29.99128928299119,70.83333333333334,24,4.5,8.0,0.6000000000000001,1,Kmeans
40.18311737993834,21.85058298640791,76.92307692307693,26,4.5,8.5,0.6000000000000001,1,Kmeans
36.195189596304544,25.070149882495325,76.0,25,4.5,9.0,0.6000000000000001,1,Kmeans
37.38077192840854,23.27609152076272,76.92307692307693,26,4.5,9.5,0.6000000000000001,1,Kmeans
28.099008313742104,20.43943375257678,16.911764705882355,136,5.0,0.5,0.6000000000000001,1,Kmeans
26.614165794717024,19.67895890321955,23.58490566037736,106,5.0,1.0,0.6000000000000001,1,Kmeans
28.059896097105707,15.465092607202793,28.235294117647058,85,5.0,1.5,0.6000000000000001,1,Kmeans
9.734269948239138,27.70226037671234,31.08108108108108,74,5.0,2.0,0.6000000000000001,1,Kmeans
36.31932591072802,16.81500568370496,40.32258064516129,62,5.0,2.5,0.6000000000000001,1,Kmeans
34.69773527878293,20.006298916847427,44.44444444444444,54,5.0,3.0,0.6000000000000001,1,Kmeans
34.81972463323637,20.67907111008572,48.0,50,5.0,3.5,0.6000000000000001,1,Kmeans
41.12383998950999,13.681726864302291,51.162790697674424,43,5.0,4.0,0.6000000000000001,1,Kmeans
20.924510876303604,21.79809124408201,50.0,36,5.0,4.5,0.6000000000000001,1,Kmeans
20.269350619170012,24.37525073937007,51.42857142857142,35,5.0,5.0,0.6000000000000001,1,Kmeans
37.48538421124778,17.835749600070397,60.60606060606061,33,5.0,5.5,0.6000000000000001,1,Kmeans
20.106032725232925,30.89939674817076,58.620689655172406,29,5.0,6.0,0.6000000000000001,1,Kmeans
38.71602329299779,20.49505697367861,62.96296296296296,27,5.0,6.5,0.6000000000000001,1,Kmeans
13.21451263491844,30.97336094514328,58.333333333333336,24,5.0,7.0,0.6000000000000001,1,Kmeans
13.70087040569128,26.393735353401155,60.86956521739131,23,5.0,7.5,0.6000000000000001,1,Kmeans
19.104665037263157,29.626170892941435,66.66666666666666,21,5.0,8.0,0.6000000000000001,1,Kmeans
24.793651363273582,25.999639617067764,71.42857142857143,21,5.0,8.5,0.6000000000000001,1,Kmeans
29.642983362104893,24.617837183778988,72.72727272727273,22,5.0,9.0,0.6000000000000001,1,Kmeans
32.76240769547651,21.63989333466366,73.91304347826086,23,5.0,9.5,0.6000000000000001,1,Kmeans
27.536327160032027,19.31931611583499,16.129032258064516,124,5.5,0.5,0.6000000000000001,1,Kmeans
26.471102122506895,17.097063131113117,23.157894736842106,95,5.5,1.0,0.6000000000000001,1,Kmeans
19.439501299531734,19.956625723479394,26.31578947368421,76,5.5,1.5,0.6000000000000001,1,Kmeans
2.617941315132355,29.426334612023798,29.03225806451613,62,5.5,2.0,0.6000000000000001,1,Kmeans
30.6122098762174,18.7374281561214,39.62264150943396,53,5.5,2.5,0.6000000000000001,1,Kmeans
22.11377730428701,23.591903985892063,42.5531914893617,47,5.5,3.0,0.6000000000000001,1,Kmeans
28.821501371237936,25.023836233133164,47.61904761904761,42,5.5,3.5,0.6000000000000001,1,Kmeans
31.59545501746632,20.05903779212138,51.42857142857142,35,5.5,4.0,0.6000000000000001,1,Kmeans
14.311299933220557,24.679801989571512,48.38709677419355,31,5.5,4.5,0.6000000000000001,1,Kmeans
14.136625852394147,27.759265413098404,50.0,30,5.5,5.0,0.6000000000000001,1,Kmeans
28.324244587826207,21.93212962589375,60.71428571428571,28,5.5,5.5,0.6000000000000001,1,Kmeans
25.65627861954256,25.314825304816075,60.0,25,5.5,6.0,0.6000000000000001,1,Kmeans
40.564461444431245,18.3673716932175,65.38461538461539,26,5.5,6.5,0.6000000000000001,1,Kmeans
11.842520268658863,29.82410287303392,56.52173913043478,23,5.5,7.0,0.6000000000000001,1,Kmeans
17.904880915817458,23.78643197094286,59.09090909090909,22,5.5,7.5,0.6000000000000001,1,Kmeans
20.189956019759748,29.2642368933216,65.0,20,5.5,8.0,0.6000000000000001,1,Kmeans
26.395669506482065,25.619182086676435,70.0,20,5.5,8.5,0.6000000000000001,1,Kmeans
29.991916061390068,23.856734578489796,71.42857142857143,21,5.5,9.0,0.6000000000000001,1,Kmeans
35.043941156781976,21.052989595581817,72.72727272727273,22,5.5,9.5,0.6000000000000001,1,Kmeans
26.842523303552234,21.713211622424552,14.87603305785124,121,6.0,0.5,0.6000000000000001,1,Kmeans
32.33882591925907,16.852089088301177,22.58064516129032,93,6.0,1.0,0.6000000000000001,1,Kmeans
25.372693685541226,19.616432307648335,26.31578947368421,76,6.0,1.5,0.6000000000000001,1,Kmeans
7.313523006269396,28.827181279093317,29.03225806451613,62,6.0,2.0,0.6000000000000001,1,Kmeans
32.527092887276666,20.522172989490286,38.46153846153847,52,6.0,2.5,0.6000000000000001,1,Kmeans
28.983924826539,22.51333570312348,42.5531914893617,47,6.0,3.0,0.6000000000000001,1,Kmeans
37.47508291960639,23.39506767537681,47.61904761904761,42,6.0,3.5,0.6000000000000001,1,Kmeans
37.633478734442875,19.228879682318265,51.42857142857142,35,6.0,4.0,0.6000000000000001,1,Kmeans
21.034056512408217,22.614869886541587,48.38709677419355,31,6.0,4.5,0.6000000000000001,1,Kmeans
19.04589349891377,27.474047985662548,50.0,30,6.0,5.0,0.6000000000000001,1,Kmeans
31.5461804587869,20.964192784525828,59.25925925925925,27,6.0,5.5,0.6000000000000001,1,Kmeans
25.233312447147284,24.394872200639067,58.333333333333336,24,6.0,6.0,0.6000000000000001,1,Kmeans
39.502269719397454,18.367051116448632,64.0,25,6.0,6.5,0.6000000000000001,1,Kmeans
15.095911239039172,29.30789461088008,56.52173913043478,23,6.0,7.0,0.6000000000000001,1,Kmeans
22.171182098896235,23.09297324627914,59.09090909090909,22,6.0,7.5,0.6000000000000001,1,Kmeans
22.44619634674909,29.011898222047964,65.0,20,6.0,8.0,0.6000000000000001,1,Kmeans
29.831869670600675,25.60989585171739,70.0,20,6.0,8.5,0.6000000000000001,1,Kmeans
27.727514298930277,23.53768398625318,70.0,20,6.0,9.0,0.6000000000000001,1,Kmeans
33.680131798465275,22.507046113233677,71.42857142857143,21,6.0,9.5,0.6000000000000001,1,Kmeans
31.007781307592563,21.137304967266353,14.87603305785124,121,6.5,0.5,0.6000000000000001,1,Kmeans
32.64439171853637,19.122641821290507,21.73913043478261,92,6.5,1.0,0.6000000000000001,1,Kmeans
25.76673247736212,23.441716908470976,25.333333333333336,75,6.5,1.5,0.6000000000000001,1,Kmeans
9.703397778166313,30.25476285457085,27.86885245901639,61,6.5,2.0,0.6000000000000001,1,Kmeans
39.55801715222973,20.394035577942553,38.46153846153847,52,6.5,2.5,0.6000000000000001,1,Kmeans
36.4780212797136,21.71695591738801,42.5531914893617,47,6.5,3.0,0.6000000000000001,1,Kmeans
38.98774825872147,23.172251055449973,47.5,40,6.5,3.5,0.6000000000000001,1,Kmeans
34.20362285238048,22.70286223682584,48.484848484848484,33,6.5,4.0,0.6000000000000001,1,Kmeans
20.700981642977045,24.369394759074677,46.666666666666664,30,6.5,4.5,0.6000000000000001,1,Kmeans
20.363619801348975,28.13676202304418,46.875,32,6.5,5.0,0.6000000000000001,1,Kmeans
29.34539353801582,23.126769610880743,57.692307692307686,26,6.5,5.5,0.6000000000000001,1,Kmeans
24.74779020837343,26.46228662299308,56.52173913043478,23,6.5,6.0,0.6000000000000001,1,Kmeans
47.43667746010334,18.242475734967805,64.0,25,6.5,6.5,0.6000000000000001,1,Kmeans
21.405880236366983,25.604888280831823,55.55555555555556,18,6.5,7.0,0.6000000000000001,1,Kmeans
26.670198983796144,21.413422784520144,59.09090909090909,22,6.5,7.5,0.6000000000000001,1,Kmeans
26.163445173007727,28.57623364168124,65.0,20,6.5,8.0,0.6000000000000001,1,Kmeans
27.655637478377805,25.609594203969383,68.42105263157895,19,6.5,8.5,0.6000000000000001,1,Kmeans
32.4536470405904,22.161321801346208,70.0,20,6.5,9.0,0.6000000000000001,1,Kmeans
38.96768077927639,21.336491703957943,71.42857142857143,21,6.5,9.5,0.6000000000000001,1,Kmeans
35.23086867633047,19.75286685038109,14.285714285714285,105,7.0,0.5,0.6000000000000001,1,Kmeans
21.64076913541686,23.963390919552758,18.29268292682927,82,7.0,1.0,0.6000000000000001,1,Kmeans
26.95128755145284,23.832066720424578,23.18840579710145,69,7.0,1.5,0.6000000000000001,1,Kmeans
4.402182211031858,34.59354205340821,23.333333333333332,60,7.0,2.0,0.6000000000000001,1,Kmeans
29.605983488632216,21.63394111320945,33.9622641509434,53,7.0,2.5,0.6000000000000001,1,Kmeans
31.12947501285168,20.41809215646951,38.297872340425535,47,7.0,3.0,0.6000000000000001,1,Kmeans
22.258271084857164,24.569555785817347,40.0,40,7.0,3.5,0.6000000000000001,1,Kmeans
26.303506683310495,22.246724304248236,42.42424242424242,33,7.0,4.0,0.6000000000000001,1,Kmeans
13.38615199096247,26.553063064047393,40.625,32,7.0,4.5,0.6000000000000001,1,Kmeans
6.438642936432615,29.54300244913502,40.0,30,7.0,5.0,0.6000000000000001,1,Kmeans
14.782923814868564,29.447247793550403,50.0,28,7.0,5.5,0.6000000000000001,1,Kmeans
7.201222000385488,34.45100110302754,48.0,25,7.0,6.0,0.6000000000000001,1,Kmeans
24.324231869079682,23.817746298459955,52.17391304347826,23,7.0,6.5,0.6000000000000001,1,Kmeans
17.12266835878229,25.03534098770205,50.0,18,7.0,7.0,0.6000000000000001,1,Kmeans
14.017874380574135,27.29452298167446,50.0,18,7.0,7.5,0.6000000000000001,1,Kmeans
14.454979331460516,28.18453806162693,52.63157894736842,19,7.0,8.0,0.6000000000000001,1,Kmeans
15.822734612116118,27.983596147481943,58.82352941176471,17,7.0,8.5,0.6000000000000001,1,Kmeans
25.598535689077394,21.799622273846317,63.1578947368421,19,7.0,9.0,0.6000000000000001,1,Kmeans
25.890749131733326,21.50356835784623,63.1578947368421,19,7.0,9.5,0.6000000000000001,1,Kmeans
20.859428846432838,24.648915350236248,11.76470588235294,102,7.5,0.5,0.6000000000000001,1,Kmeans
19.934710054916827,25.475680209340958,16.883116883116884,77,7.5,1.0,0.6000000000000001,1,Kmeans
22.512357803316085,27.059487887989427,20.3125,64,7.5,1.5,0.6000000000000001,1,Kmeans
7.772573131700611,35.434293185815164,22.413793103448278,58,7.5,2.0,0.6000000000000001,1,Kmeans
24.90077919924638,22.435379991837483,31.372549019607842,51,7.5,2.5,0.6000000000000001,1,Kmeans
19.396739961936028,23.9983093470405,33.33333333333333,42,7.5,3.0,0.6000000000000001,1,Kmeans
8.040581916673917,31.286173488727965,35.13513513513514,37,7.5,3.5,0.6000000000000001,1,Kmeans
13.366856319290044,27.194020902373627,35.483870967741936,31,7.5,4.0,0.6000000000000001,1,Kmeans
6.563814845666993,27.99630597306704,34.48275862068966,29,7.5,4.5,0.6000000000000001,1,Kmeans
5.792956918140968,27.873429381895587,35.714285714285715,28,7.5,5.0,0.6000000000000001,1,Kmeans
12.311822595347731,28.09941925283922,46.15384615384615,26,7.5,5.5,0.6000000000000001,1,Kmeans
4.7039364013343965,33.320783454893196,43.47826086956522,23,7.5,6.0,0.6000000000000001,1,Kmeans
20.630894544643795,23.117720160435265,47.61904761904761,21,7.5,6.5,0.6000000000000001,1,Kmeans
12.526533310439692,24.74434594371413,43.75,16,7.5,7.0,0.6000000000000001,1,Kmeans
9.005014231522246,27.21267920853105,43.75,16,7.5,7.5,0.6000000000000001,1,Kmeans
12.311891407826892,27.905239930535885,50.0,18,7.5,8.0,0.6000000000000001,1,Kmeans
13.751355396420607,27.746444445222995,56.25,16,7.5,8.5,0.6000000000000001,1,Kmeans
23.380965692303857,21.40980550333314,61.111111111111114,18,7.5,9.0,0.6000000000000001,1,Kmeans
23.38333486194175,21.293387514945657,61.111111111111114,18,7.5,9.5,0.6000000000000001,1,Kmeans
17.575586652070463,24.64247709774557,11.0,100,8.0,0.5,0.6000000000000001,1,Kmeans
16.578066932854597,25.470070862109207,16.666666666666664,78,8.0,1.0,0.6000000000000001,1,Kmeans
16.98436091479232,27.419897547537914,19.35483870967742,62,8.0,1.5,0.6000000000000001,1,Kmeans
3.566993025096976,34.83738944791305,22.033898305084744,59,8.0,2.0,0.6000000000000001,1,Kmeans
