symbol,timestamp,open,high,low,close,volume,trade_count,vwap,dollar_volume,prediction
PCG,2025-08-22 14:51:00-04:00,15.105,15.11,15.1,15.105,27192.0,126.0,15.104751,410735.16,0
PCG,2025-08-22 14:52:00-04:00,15.11,15.115,15.1,15.115,40784.0,147.0,15.107653,616450.16,0
PCG,2025-08-22 14:53:00-04:00,15.115,15.12,15.115,15.1154,32214.0,131.0,15.116205,486927.4956,0
PCG,2025-08-22 14:54:00-04:00,15.12,15.13,15.115,15.13,39958.0,178.0,15.119902,604564.54,0
PCG,2025-08-22 14:55:00-04:00,15.13,15.14,15.125,15.135,68884.0,234.0,15.130969,1042559.34,0
PCG,2025-08-22 14:56:00-04:00,15.135,15.14,15.135,15.135,28833.0,116.0,15.135606,436387.455,0
PCG,2025-08-22 14:57:00-04:00,15.135,15.14,15.1328,15.135,27248.0,124.0,15.135377,412398.48,0
PCG,2025-08-22 14:58:00-04:00,15.135,15.14,15.125,15.135,98497.0,360.0,15.131718,1490752.095,0
PCG,2025-08-22 14:59:00-04:00,15.135,15.145,15.13,15.145,33221.0,213.0,15.140246,503132.045,0
PCG,2025-08-22 15:00:00-04:00,15.145,15.145,15.12,15.125,46867.0,265.0,15.134183,708863.375,0
PCG,2025-08-22 15:01:00-04:00,15.13,15.145,15.125,15.14,221978.0,191.0,15.136863,3360746.92,0
PCG,2025-08-22 15:02:00-04:00,15.1412,15.145,15.125,15.125,66207.0,171.0,15.137416,1001380.875,2
PCG,2025-08-22 15:03:00-04:00,15.13,15.135,15.1235,15.135,26149.0,143.0,15.129107,395765.115,2
PCG,2025-08-22 15:04:00-04:00,15.14,15.15,15.14,15.145,25726.0,122.0,15.144474,389620.27,2
PCG,2025-08-22 15:05:00-04:00,15.15,15.16,15.145,15.16,52177.0,151.0,15.15256,791003.3200000001,2
PCG,2025-08-22 15:06:00-04:00,15.16,15.175,15.14,15.17,240151.0,439.0,15.158725,3643090.67,2
PCG,2025-08-22 15:07:00-04:00,15.175,15.1788,15.17,15.175,13822.0,114.0,15.174903,209748.85,2
PCG,2025-08-22 15:08:00-04:00,15.175,15.19,15.17,15.18,48655.0,231.0,15.178742,738582.9,2
PCG,2025-08-22 15:09:00-04:00,15.185,15.19,15.17,15.19,140616.0,403.0,15.181454,2135957.04,2
PCG,2025-08-22 15:10:00-04:00,15.19,15.2,15.18,15.185,66667.0,268.0,15.191484,1012338.395,2
PCG,2025-08-22 15:11:00-04:00,15.185,15.2,15.18,15.19,154426.0,391.0,15.188241,2345730.94,2
PCG,2025-08-22 15:12:00-04:00,15.185,15.21,15.185,15.205,135042.0,195.0,15.200958,2053313.61,2
PCG,2025-08-22 15:13:00-04:00,15.205,15.205,15.18,15.185,56166.0,193.0,15.195788,852880.7100000001,0
PCG,2025-08-22 15:14:00-04:00,15.185,15.195,15.185,15.195,32893.0,180.0,15.19015,499809.135,0
PCG,2025-08-22 15:15:00-04:00,15.195,15.205,15.19,15.19,82440.0,232.0,15.198693,1252263.6,0
PCG,2025-08-22 15:16:00-04:00,15.195,15.21,15.1903,15.195,53185.0,216.0,15.198817,808146.0750000001,0
PCG,2025-08-22 15:17:00-04:00,15.195,15.195,15.18,15.185,28813.0,143.0,15.190384,437525.405,0
PCG,2025-08-22 15:18:00-04:00,15.185,15.19,15.18,15.19,26641.0,163.0,15.188226,404676.79,0
PCG,2025-08-22 15:19:00-04:00,15.185,15.19,15.18,15.185,26237.0,139.0,15.185863,398408.845,0
PCG,2025-08-22 15:20:00-04:00,15.185,15.19,15.1819,15.185,17991.0,101.0,15.185325,273193.335,0
PCG,2025-08-22 15:21:00-04:00,15.185,15.19,15.17,15.17,52952.0,209.0,15.181728,803281.84,0
PCG,2025-08-22 15:22:00-04:00,15.17,15.175,15.17,15.175,14697.0,116.0,15.174788,223026.975,0
PCG,2025-08-22 15:23:00-04:00,15.17,15.17,15.16,15.165,39517.0,201.0,15.166558,599275.3049999999,0
PCG,2025-08-22 15:24:00-04:00,15.16,15.165,15.13,15.13,96656.0,285.0,15.147633,1462405.28,0
PCG,2025-08-22 15:25:00-04:00,15.13,15.14,15.13,15.135,30063.0,143.0,15.133904,455003.505,0
PCG,2025-08-22 15:26:00-04:00,15.135,15.175,15.13,15.165,331372.0,432.0,15.157404,5025256.38,0
PCG,2025-08-22 15:27:00-04:00,15.165,15.17,15.16,15.165,22213.0,107.0,15.164059,336860.145,0
PCG,2025-08-22 15:28:00-04:00,15.165,15.17,15.155,15.165,81944.0,244.0,15.162428,1242680.76,0
PCG,2025-08-22 15:29:00-04:00,15.165,15.18,15.165,15.175,96800.0,269.0,15.173349,1468940.0,2
PCG,2025-08-22 15:30:00-04:00,15.175,15.185,15.165,15.165,111973.0,324.0,15.176554,1698070.545,0
PCG,2025-08-22 15:31:00-04:00,15.165,15.17,15.1615,15.165,15830.0,85.0,15.16497,240061.95,0
PCG,2025-08-22 15:32:00-04:00,15.165,15.18,15.16,15.18,116578.0,259.0,15.174965,1769654.04,2
PCG,2025-08-22 15:33:00-04:00,15.18,15.185,15.175,15.18,72833.0,256.0,15.180114,1105604.94,2
PCG,2025-08-22 15:34:00-04:00,15.18,15.18,15.1717,15.175,22932.0,117.0,15.17529,347993.10000000003,2
PCG,2025-08-22 15:35:00-04:00,15.175,15.18,15.175,15.175,19941.0,114.0,15.175494,302604.675,2
PCG,2025-08-22 15:36:00-04:00,15.175,15.18,15.175,15.18,33088.0,176.0,15.176082,502275.84,2
PCG,2025-08-22 15:37:00-04:00,15.18,15.2,15.175,15.18,174853.0,465.0,15.185374,2654268.54,2
PCG,2025-08-22 15:38:00-04:00,15.18,15.18,15.17,15.175,13677.0,83.0,15.175032,207548.475,2
PCG,2025-08-22 15:39:00-04:00,15.175,15.18,15.16,15.165,56261.0,262.0,15.17029,853198.065,2
PCG,2025-08-22 15:40:00-04:00,15.17,15.185,15.1619,15.185,69353.0,299.0,15.173786,1053125.305,2
PCG,2025-08-22 15:41:00-04:00,15.185,15.195,15.185,15.195,49045.0,192.0,15.19161,745238.775,2
PCG,2025-08-22 15:42:00-04:00,15.195,15.21,15.19,15.205,53386.0,224.0,15.199995,811734.13,2
PCG,2025-08-22 15:43:00-04:00,15.205,15.21,15.19,15.205,87174.0,273.0,15.199963,1325480.67,2
PCG,2025-08-22 15:44:00-04:00,15.21,15.225,15.205,15.225,70038.0,339.0,15.217637,1066328.55,2
PCG,2025-08-22 15:45:00-04:00,15.22,15.235,15.215,15.235,92443.0,371.0,15.224148,1408369.105,2
PCG,2025-08-22 15:46:00-04:00,15.235,15.24,15.23,15.235,70508.0,332.0,15.235137,1074189.38,2
PCG,2025-08-22 15:47:00-04:00,15.23,15.23,15.21,15.21,99859.0,329.0,15.22247,1518855.39,2
PCG,2025-08-22 15:48:00-04:00,15.215,15.23,15.215,15.225,95776.0,421.0,15.223891,1458189.6,2
PCG,2025-08-22 15:49:00-04:00,15.225,15.2299,15.205,15.21,90827.0,452.0,15.214609,1381478.6700000002,2
PCG,2025-08-22 15:50:00-04:00,15.21,15.215,15.2,15.215,202560.0,696.0,15.208349,3081950.4,2
PCG,2025-08-22 15:51:00-04:00,15.215,15.22,15.1916,15.215,323382.0,742.0,15.209911,4920257.13,2
PCG,2025-08-22 15:52:00-04:00,15.215,15.22,15.205,15.22,93824.0,355.0,15.210981,1428001.28,0
PCG,2025-08-22 15:53:00-04:00,15.215,15.23,15.21,15.225,96422.0,477.0,15.220062,1468024.95,2
PCG,2025-08-22 15:54:00-04:00,15.225,15.225,15.21,15.2188,75850.0,388.0,15.217451,1154345.98,2
PCG,2025-08-22 15:55:00-04:00,15.215,15.23,15.18,15.181,197677.0,531.0,15.212517,3000934.537,2
PCG,2025-08-22 15:56:00-04:00,15.18,15.185,15.17,15.18,183401.0,635.0,15.177558,2784027.18,0
PCG,2025-08-22 15:57:00-04:00,15.175,15.18,15.16,15.175,277388.0,753.0,15.17119,4209362.9,0
PCG,2025-08-22 15:58:00-04:00,15.175,15.175,15.16,15.16,170326.0,665.0,15.169981,2582142.16,0
PCG,2025-08-22 15:59:00-04:00,15.165,15.21,15.16,15.205,622595.0,2611.0,15.182874,9466556.975,0
PCG,2025-08-22 16:00:00-04:00,15.19,15.19,15.19,15.19,4465480.0,42.0,15.19,67830641.2,2
PCG,2025-08-22 16:02:00-04:00,15.0124,15.0124,15.0124,15.0124,11948.0,6.0,15.0124,179368.1552,1
PCG,2025-08-22 16:32:00-04:00,15.19,15.19,15.19,15.19,3500.0,1.0,15.19,53165.0,1
PCG,2025-08-25 09:30:00-04:00,15.12,15.13,15.06,15.06,168707.0,498.0,15.11509,2540727.42,1
PCG,2025-08-25 09:31:00-04:00,15.06,15.11,15.06,15.11,39960.0,263.0,15.087722,603795.6,1
PCG,2025-08-25 09:32:00-04:00,15.11,15.12,15.09,15.09,17395.0,107.0,15.107188,262490.55,1
PCG,2025-08-25 09:33:00-04:00,15.085,15.095,15.085,15.095,5285.0,89.0,15.092209,79777.075,1
PCG,2025-08-25 09:34:00-04:00,15.095,15.095,15.055,15.06,69105.0,212.0,15.069562,1040721.3,1
PCG,2025-08-25 09:35:00-04:00,15.05,15.05,15.04,15.045,3313.0,52.0,15.0475,49844.085,1
PCG,2025-08-25 09:36:00-04:00,15.05,15.06,15.045,15.055,26829.0,96.0,15.05776,403910.595,1
PCG,2025-08-25 09:38:00-04:00,15.05,15.06,15.04,15.045,31996.0,163.0,15.050476,481379.82,1
PCG,2025-08-25 09:39:00-04:00,15.045,15.045,15.03,15.035,27993.0,133.0,15.040259,420874.755,1
PCG,2025-08-25 09:40:00-04:00,15.04,15.065,15.04,15.0555,16955.0,166.0,15.054017,255266.0025,1
PCG,2025-08-25 09:41:00-04:00,15.055,15.055,15.045,15.055,10474.0,125.0,15.050621,157686.07,1
PCG,2025-08-25 09:42:00-04:00,15.06,15.075,15.06,15.075,22293.0,146.0,15.069321,336066.975,1
PCG,2025-08-25 09:43:00-04:00,15.07,15.075,15.06,15.075,13782.0,125.0,15.070286,207763.65,1
PCG,2025-08-25 09:44:00-04:00,15.0702,15.085,15.065,15.07,69693.0,315.0,15.073935,1050273.51,1
PCG,2025-08-25 09:45:00-04:00,15.075,15.11,15.075,15.105,120573.0,359.0,15.084387,1821255.165,1
PCG,2025-08-25 09:46:00-04:00,15.105,15.105,15.0725,15.08,24129.0,153.0,15.090085,363865.32,1
PCG,2025-08-25 09:47:00-04:00,15.08,15.08,15.04,15.045,11903.0,115.0,15.056024,179080.635,1
PCG,2025-08-25 09:48:00-04:00,15.045,15.05,15.0436,15.045,2872.0,39.0,15.045171,43209.24,1
PCG,2025-08-25 09:49:00-04:00,15.045,15.065,15.035,15.04,29938.0,197.0,15.050452,450267.52,1
PCG,2025-08-25 09:50:00-04:00,15.04,15.045,15.03,15.035,6840.0,73.0,15.041924,102839.4,1
PCG,2025-08-25 09:51:00-04:00,15.035,15.04,15.03,15.035,11919.0,87.0,15.034901,179202.165,1
PCG,2025-08-25 09:52:00-04:00,15.035,15.065,15.035,15.065,8940.0,114.0,15.049523,134681.1,1
PCG,2025-08-25 09:53:00-04:00,15.065,15.07,15.065,15.065,28557.0,85.0,15.066143,430211.205,1
PCG,2025-08-25 09:54:00-04:00,15.06,15.065,15.0247,15.0247,55033.0,227.0,15.044073,826854.3151,1
PCG,2025-08-25 09:55:00-04:00,15.0258,15.0258,15.02,15.02,7139.0,75.0,15.024061,107227.78,1
PCG,2025-08-25 09:56:00-04:00,15.025,15.025,15.01,15.01,7572.0,87.0,15.018205,113655.72,1
PCG,2025-08-25 09:57:00-04:00,15.01,15.029,15.01,15.02,13804.0,141.0,15.019694,207336.08,1
PCG,2025-08-25 09:58:00-04:00,15.02,15.03,15.015,15.0199,16276.0,98.0,15.025217,244463.8924,1
PCG,2025-08-25 09:59:00-04:00,15.015,15.015,14.995,15.01,37783.0,221.0,15.001468,567122.83,2
PCG,2025-08-25 10:00:00-04:00,15.005,15.015,15.005,15.005,13944.0,103.0,15.010154,209229.72,2
PCG,2025-08-25 10:01:00-04:00,15.005,15.01,14.985,14.995,19348.0,144.0,14.997084,290123.26,2
PCG,2025-08-25 10:02:00-04:00,14.99,14.995,14.98,14.985,13869.0,106.0,14.989568,207826.965,2
PCG,2025-08-25 10:03:00-04:00,14.99,15.0,14.9862,15.0,15731.0,126.0,14.99223,235965.0,2
PCG,2025-08-25 10:04:00-04:00,15.005,15.0158,14.995,15.0,8660.0,94.0,15.006011,129900.0,2
PCG,2025-08-25 10:05:00-04:00,14.9955,15.01,14.995,15.005,8058.0,79.0,15.003681,120910.29,2
PCG,2025-08-25 10:06:00-04:00,15.005,15.0158,14.995,15.015,21207.0,137.0,15.007529,318423.10500000004,2
PCG,2025-08-25 10:07:00-04:00,15.015,15.015,15.005,15.015,20557.0,102.0,15.007478,308663.35500000004,2
PCG,2025-08-25 10:08:00-04:00,15.015,15.015,14.995,14.995,11576.0,98.0,15.002173,173582.12,2
PCG,2025-08-25 10:09:00-04:00,14.995,15.015,14.995,15.015,12078.0,97.0,15.006149,181351.17,2
PCG,2025-08-25 10:10:00-04:00,15.015,15.02,15.015,15.02,10743.0,95.0,15.016385,161359.86,2
PCG,2025-08-25 10:11:00-04:00,15.02,15.03,15.02,15.03,7685.0,76.0,15.020762,115505.55,2
PCG,2025-08-25 10:12:00-04:00,15.025,15.025,15.015,15.025,17844.0,181.0,15.020655,268106.10000000003,2
PCG,2025-08-25 10:13:00-04:00,15.015,15.035,15.015,15.035,21004.0,154.0,15.025565,315795.14,2
PCG,2025-08-25 10:14:00-04:00,15.035,15.05,15.035,15.045,15023.0,119.0,15.04306,226021.035,2
PCG,2025-08-25 10:15:00-04:00,15.04,15.07,15.04,15.055,21213.0,178.0,15.05887,319361.715,1
PCG,2025-08-25 10:16:00-04:00,15.055,15.07,15.055,15.07,15774.0,80.0,15.065429,237714.18,0
PCG,2025-08-25 10:17:00-04:00,15.07,15.085,15.055,15.0746,27717.0,211.0,15.073055,417822.6882,2
PCG,2025-08-25 10:18:00-04:00,15.075,15.09,15.07,15.085,34706.0,85.0,15.08005,523540.01,0
PCG,2025-08-25 10:19:00-04:00,15.085,15.105,15.085,15.105,12816.0,93.0,15.094787,193585.68,0
PCG,2025-08-25 10:20:00-04:00,15.105,15.105,15.085,15.1,69869.0,228.0,15.098891,1055021.9,0
PCG,2025-08-25 10:21:00-04:00,15.095,15.095,15.093,15.093,7082.0,60.0,15.094864,106888.626,2
PCG,2025-08-25 10:22:00-04:00,15.095,15.14,15.09,15.14,177240.0,282.0,15.1004,2683413.6,2
PCG,2025-08-25 10:23:00-04:00,15.135,15.1397,15.125,15.125,16615.0,118.0,15.131116,251301.875,1
PCG,2025-08-25 10:24:00-04:00,15.125,15.13,15.12,15.1251,9616.0,41.0,15.125009,145442.9616,1
PCG,2025-08-25 10:25:00-04:00,15.125,15.125,15.115,15.1158,19839.0,140.0,15.119612,299882.3562,1
PCG,2025-08-25 10:26:00-04:00,15.115,15.115,15.11,15.115,5398.0,55.0,15.114725,81590.77,1
PCG,2025-08-25 10:27:00-04:00,15.115,15.12,15.11,15.11,5478.0,77.0,15.112834,82772.58,1
PCG,2025-08-25 10:28:00-04:00,15.105,15.12,15.105,15.1199,11717.0,96.0,15.110206,177159.8683,1
PCG,2025-08-25 10:29:00-04:00,15.115,15.115,15.105,15.105,10478.0,76.0,15.109595,158270.19,1
PCG,2025-08-25 10:30:00-04:00,15.105,15.11,15.1,15.105,14723.0,87.0,15.105034,222390.915,1
PCG,2025-08-25 10:31:00-04:00,15.11,15.11,15.105,15.105,3438.0,52.0,15.108051,51930.99,1
PCG,2025-08-25 10:32:00-04:00,15.105,15.11,15.1,15.105,11676.0,107.0,15.105499,176365.98,1
PCG,2025-08-25 10:33:00-04:00,15.105,15.105,15.075,15.075,31272.0,214.0,15.089992,471425.4,1
PCG,2025-08-25 10:34:00-04:00,15.075,15.08,15.07,15.075,4877.0,41.0,15.073451,73520.775,1
PCG,2025-08-25 10:35:00-04:00,15.08,15.09,15.08,15.085,12669.0,112.0,15.084212,191111.865,1
PCG,2025-08-25 10:36:00-04:00,15.085,15.09,15.08,15.085,38773.0,229.0,15.083499,584890.7050000001,1
PCG,2025-08-25 10:37:00-04:00,15.08,15.0851,15.075,15.075,10662.0,81.0,15.07818,160729.65,1
PCG,2025-08-25 10:38:00-04:00,15.075,15.09,15.07,15.085,14918.0,113.0,15.078817,225038.03,1
PCG,2025-08-25 10:39:00-04:00,15.09,15.095,15.085,15.085,14058.0,135.0,15.092411,212064.93,1
PCG,2025-08-25 10:40:00-04:00,15.09,15.095,15.085,15.095,7646.0,87.0,15.092632,115416.37,1
PCG,2025-08-25 10:41:00-04:00,15.0951,15.11,15.09,15.095,12978.0,131.0,15.102203,195902.91,1
PCG,2025-08-25 10:42:00-04:00,15.095,15.095,15.055,15.065,43455.0,223.0,15.069598,654649.575,1
PCG,2025-08-25 10:43:00-04:00,15.065,15.07,15.06,15.06,7166.0,74.0,15.064938,107919.96,1
PCG,2025-08-25 10:44:00-04:00,15.065,15.07,15.06,15.07,8565.0,42.0,15.065034,129074.55,1
PCG,2025-08-25 10:45:00-04:00,15.065,15.07,15.065,15.065,2916.0,48.0,15.065868,43929.54,1
PCG,2025-08-25 10:46:00-04:00,15.065,15.065,15.05,15.065,20571.0,161.0,15.060728,309902.115,1
PCG,2025-08-25 10:47:00-04:00,15.065,15.07,15.065,15.07,6929.0,67.0,15.065666,104420.03,1
PCG,2025-08-25 10:48:00-04:00,15.07,15.07,15.06,15.065,9124.0,75.0,15.065127,137453.06,1
PCG,2025-08-25 10:49:00-04:00,15.065,15.07,15.06,15.065,6383.0,60.0,15.065646,96159.895,1
PCG,2025-08-25 10:50:00-04:00,15.065,15.0697,15.065,15.065,5746.0,69.0,15.065268,86563.48999999999,1
PCG,2025-08-25 10:51:00-04:00,15.06,15.06,15.045,15.055,32816.0,172.0,15.051748,494044.88,1
PCG,2025-08-25 10:52:00-04:00,15.055,15.065,15.055,15.065,14879.0,129.0,15.057752,224152.135,1
PCG,2025-08-25 10:53:00-04:00,15.065,15.07,15.065,15.07,7402.0,60.0,15.065308,111548.14,0
PCG,2025-08-25 10:54:00-04:00,15.065,15.065,15.065,15.065,3241.0,53.0,15.065,48825.665,0
PCG,2025-08-25 10:55:00-04:00,15.065,15.07,15.0625,15.0625,4409.0,55.0,15.065499,66410.5625,0
PCG,2025-08-25 10:56:00-04:00,15.07,15.075,15.0625,15.075,17374.0,117.0,15.070658,261913.05,0
PCG,2025-08-25 10:57:00-04:00,15.075,15.08,15.0745,15.0745,5410.0,36.0,15.075054,81553.045,0
PCG,2025-08-25 10:58:00-04:00,15.075,15.09,15.075,15.085,37692.0,176.0,15.080288,568583.8200000001,0
PCG,2025-08-25 10:59:00-04:00,15.085,15.09,15.08,15.085,24423.0,134.0,15.084705,368420.955,0
PCG,2025-08-25 11:00:00-04:00,15.08,15.085,15.055,15.055,51016.0,223.0,15.078046,768045.88,0
PCG,2025-08-25 11:01:00-04:00,15.055,15.055,15.045,15.045,6755.0,77.0,15.049274,101628.975,0
PCG,2025-08-25 11:02:00-04:00,15.0451,15.05,15.04,15.045,18849.0,74.0,15.044543,283583.205,0
PCG,2025-08-25 11:03:00-04:00,15.045,15.055,15.035,15.055,28155.0,161.0,15.042474,423873.525,0
PCG,2025-08-25 11:05:00-04:00,15.055,15.055,15.055,15.055,3554.0,34.0,15.055,53505.47,0
PCG,2025-08-25 11:06:00-04:00,15.055,15.055,15.05,15.055,18212.0,136.0,15.054658,274181.66,0
PCG,2025-08-25 11:07:00-04:00,15.05,15.06,15.04,15.045,20551.0,103.0,15.050263,309189.795,0
PCG,2025-08-25 11:08:00-04:00,15.04,15.06,15.04,15.055,36086.0,92.0,15.051878,543274.73,0
PCG,2025-08-25 11:09:00-04:00,15.055,15.055,15.055,15.055,21415.0,80.0,15.055,322402.825,0
PCG,2025-08-25 11:10:00-04:00,15.06,15.06,15.03,15.045,67240.0,267.0,15.043773,1011625.8,0
PCG,2025-08-25 11:11:00-04:00,15.045,15.05,15.041,15.045,6717.0,52.0,15.044992,101057.265,0
PCG,2025-08-25 11:12:00-04:00,15.045,15.05,15.04,15.045,7246.0,61.0,15.044911,109016.07,0
PCG,2025-08-25 11:13:00-04:00,15.045,15.045,15.03,15.035,16114.0,105.0,15.037998,242273.99,0
PCG,2025-08-25 11:14:00-04:00,15.035,15.04,15.03,15.035,5965.0,52.0,15.034947,89683.775,0
PCG,2025-08-25 11:15:00-04:00,15.035,15.035,15.03,15.035,9198.0,69.0,15.034897,138291.93,0
PCG,2025-08-25 11:16:00-04:00,15.0319,15.035,15.03,15.035,7934.0,79.0,15.03372,119287.69,0
PCG,2025-08-25 11:17:00-04:00,15.035,15.045,15.03,15.045,18533.0,103.0,15.039537,278828.985,0
PCG,2025-08-25 11:18:00-04:00,15.045,15.05,15.045,15.045,4943.0,55.0,15.046623,74367.435,0
PCG,2025-08-25 11:19:00-04:00,15.05,15.05,15.03,15.035,33655.0,171.0,15.041168,506002.925,0
PCG,2025-08-25 11:20:00-04:00,15.035,15.04,15.02,15.025,13141.0,89.0,15.032426,197443.525,0
PCG,2025-08-25 11:21:00-04:00,15.025,15.0275,15.01,15.01,54883.0,96.0,15.023528,823793.83,0
PCG,2025-08-25 11:22:00-04:00,15.015,15.015,15.0,15.005,44050.0,185.0,15.008756,660970.25,0
PCG,2025-08-25 11:23:00-04:00,15.005,15.0081,14.99,14.995,51229.0,112.0,14.999809,768178.855,0
PCG,2025-08-25 11:24:00-04:00,14.995,15.0,14.99,14.99,16719.0,106.0,14.994866,250617.81,0
PCG,2025-08-25 11:25:00-04:00,14.995,15.005,14.99,15.005,27192.0,181.0,14.999032,408015.96,0
PCG,2025-08-25 11:26:00-04:00,15.005,15.015,15.005,15.015,19009.0,133.0,15.009671,285420.135,0
PCG,2025-08-25 11:27:00-04:00,15.015,15.02,15.01,15.02,17300.0,61.0,15.01463,259846.0,0
PCG,2025-08-25 11:28:00-04:00,15.015,15.03,15.01,15.015,41410.0,199.0,15.018901,621771.15,0
PCG,2025-08-25 11:29:00-04:00,15.015,15.02,15.01,15.01,14911.0,93.0,15.014777,223814.11,0
PCG,2025-08-25 11:30:00-04:00,15.01,15.015,15.0,15.01,30904.0,168.0,15.010407,463869.04,0
PCG,2025-08-25 11:31:00-04:00,15.005,15.005,15.0,15.005,7351.0,36.0,15.004128,110301.755,0
PCG,2025-08-25 11:32:00-04:00,15.005,15.0072,15.0,15.005,7594.0,64.0,15.005533,113947.97,0
PCG,2025-08-25 11:33:00-04:00,15.005,15.005,15.0,15.005,5261.0,39.0,15.004826,78941.30500000001,0
PCG,2025-08-25 11:34:00-04:00,15.0058,15.0058,14.99,14.995,114996.0,395.0,14.999376,1724365.02,0
PCG,2025-08-25 11:35:00-04:00,14.995,14.9984,14.98,14.985,45793.0,221.0,14.987685,686208.105,2
PCG,2025-08-25 11:36:00-04:00,14.98,14.98,14.975,14.9762,18348.0,92.0,14.977146,274783.3176,2
PCG,2025-08-25 11:37:00-04:00,14.975,14.9758,14.97,14.975,7085.0,46.0,14.974962,106097.875,2
PCG,2025-08-25 11:38:00-04:00,14.975,14.9762,14.96,14.9651,16063.0,105.0,14.969424,240384.4013,2
PCG,2025-08-25 11:39:00-04:00,14.965,14.965,14.965,14.965,5672.0,70.0,14.965,84881.48,2
PCG,2025-08-25 11:40:00-04:00,14.965,14.9651,14.96,14.965,11239.0,69.0,14.964633,168191.635,2
PCG,2025-08-25 11:42:00-04:00,14.96,14.965,14.96,14.965,9762.0,65.0,14.964645,146088.33,2
PCG,2025-08-25 11:43:00-04:00,14.965,14.97,14.96,14.9625,8353.0,55.0,14.964818,124981.7625,2
PCG,2025-08-25 11:44:00-04:00,14.96,14.97,14.96,14.9625,9982.0,55.0,14.965135,149355.67500000002,2
PCG,2025-08-25 11:45:00-04:00,14.965,14.97,14.96,14.9625,18266.0,112.0,14.964672,273305.025,2
PCG,2025-08-25 11:46:00-04:00,14.965,14.9758,14.96,14.9758,34417.0,167.0,14.969863,515422.1086,2
PCG,2025-08-25 11:47:00-04:00,14.975,14.98,14.9725,14.98,4216.0,39.0,14.975706,63155.68,2
PCG,2025-08-25 11:48:00-04:00,14.98,14.98,14.975,14.975,7387.0,69.0,14.975093,110620.325,2
PCG,2025-08-25 11:49:00-04:00,14.975,14.98,14.97,14.975,4415.0,54.0,14.975239,66114.625,2
PCG,2025-08-25 11:50:00-04:00,14.975,14.975,14.96,14.965,30430.0,175.0,14.971754,455384.95,2
PCG,2025-08-25 11:51:00-04:00,14.965,14.97,14.96,14.9625,12770.0,51.0,14.964417,191071.125,2
PCG,2025-08-25 11:52:00-04:00,14.965,14.98,14.96,14.98,52868.0,172.0,14.970434,791962.64,2
PCG,2025-08-25 11:53:00-04:00,14.975,14.975,14.97,14.975,24730.0,106.0,14.974473,370331.75,2
PCG,2025-08-25 11:54:00-04:00,14.97,14.975,14.97,14.975,5443.0,55.0,14.973722,81508.925,2
PCG,2025-08-25 11:55:00-04:00,14.975,14.985,14.97,14.985,22952.0,126.0,14.980523,343935.72,2
PCG,2025-08-25 11:56:00-04:00,14.985,14.99,14.98,14.98,6377.0,57.0,14.984896,95527.46,2
PCG,2025-08-25 11:57:00-04:00,14.985,15.0089,14.985,15.005,20173.0,181.0,14.997192,302695.865,2
PCG,2025-08-25 11:58:00-04:00,15.005,15.005,15.005,15.005,40944.0,75.0,15.005,614364.7200000001,2
PCG,2025-08-25 11:59:00-04:00,15.005,15.01,15.0,15.005,36059.0,73.0,15.009059,541065.295,2
PCG,2025-08-25 12:00:00-04:00,15.005,15.02,15.005,15.02,38336.0,209.0,15.014412,575806.72,2
PCG,2025-08-25 12:01:00-04:00,15.02,15.03,15.01,15.03,11503.0,79.0,15.019177,172890.09,2
PCG,2025-08-25 12:02:00-04:00,15.03,15.03,15.0235,15.025,41518.0,176.0,15.025003,623807.9500000001,2
PCG,2025-08-25 12:03:00-04:00,15.025,15.025,15.02,15.025,10112.0,60.0,15.023194,151932.80000000002,2
PCG,2025-08-25 12:04:00-04:00,15.025,15.035,15.025,15.0328,26365.0,158.0,15.031667,396339.772,2
PCG,2025-08-25 12:05:00-04:00,15.035,15.035,15.025,15.025,16739.0,111.0,15.028505,251503.475,2
PCG,2025-08-25 12:06:00-04:00,15.025,15.025,15.0218,15.0225,5229.0,34.0,15.02471,78552.65250000001,0
PCG,2025-08-25 12:07:00-04:00,15.025,15.025,15.025,15.025,3798.0,34.0,15.025,57064.95,0
PCG,2025-08-25 12:08:00-04:00,15.025,15.025,15.025,15.025,3078.0,33.0,15.025,46246.95,0
PCG,2025-08-25 12:09:00-04:00,15.025,15.03,15.02,15.025,12272.0,115.0,15.024756,184386.8,0
PCG,2025-08-25 12:10:00-04:00,15.025,15.025,15.02,15.02,5175.0,57.0,15.024424,77728.5,0
PCG,2025-08-25 12:11:00-04:00,15.025,15.025,15.02,15.0225,13166.0,83.0,15.024915,197786.235,0
PCG,2025-08-25 12:12:00-04:00,15.025,15.03,15.0225,15.03,14797.0,109.0,15.029324,222398.91,0
PCG,2025-08-25 12:13:00-04:00,15.025,15.03,15.025,15.03,3198.0,44.0,15.028109,48065.94,0
PCG,2025-08-25 12:14:00-04:00,15.025,15.03,15.02,15.025,7621.0,46.0,15.023485,114505.525,0
PCG,2025-08-25 12:15:00-04:00,15.025,15.04,15.0225,15.04,21982.0,112.0,15.029655,330609.28,0
PCG,2025-08-25 12:16:00-04:00,15.04,15.045,15.034,15.045,27680.0,119.0,15.040661,416445.6,0
PCG,2025-08-25 12:17:00-04:00,15.045,15.045,15.015,15.015,74847.0,311.0,15.030543,1123827.705,0
