return,drawdown,sl,tp,std_n,sim_threshold
34.59956099999946,2.1434334482818707,8.0,2.0,3.0,0.6
33.937650999999576,1.322360798600026,8.0,2.0,4.0,0.6
26.591136299999373,1.3219294667098103,8.0,2.0,5.0,0.6
25.42144319999941,1.3219027514389268,8.0,2.0,6.0,0.6
62.983565900000016,4.9275654570368355,8.0,3.0,1.0,0.6
32.09400099999888,4.841439763472199,8.0,3.0,2.0,0.6
30.87087979999917,4.841145938379335,8.0,3.0,3.0,0.6
29.339659199999225,4.841640247567747,8.0,3.0,4.0,0.6
22.290748599999425,4.842528099356536,8.0,3.0,5.0,0.6
20.421923699999418,4.841435825978861,8.0,3.0,6.0,0.6
55.29915469999914,5.607782253663116,8.0,4.0,1.0,0.6
30.12398329999877,4.859948442748471,8.0,4.0,2.0,0.6
31.519179199999197,5.179506738945884,8.0,4.0,3.0,0.6
29.49980569999927,4.841587589788221,8.0,4.0,4.0,0.6
22.174174099999362,4.842132288358906,8.0,4.0,5.0,0.6
20.237219299999428,4.841527112183675,8.0,4.0,6.0,0.6
61.454274899998616,7.361804565382315,8.0,5.0,1.0,0.6
30.751591799998756,4.842633418074028,8.0,5.0,2.0,0.6
30.82144299999917,5.179502596634907,8.0,5.0,3.0,0.6
28.97869319999924,4.841681815839136,8.0,5.0,4.0,0.6
21.630736999999424,4.841204324235107,8.0,5.0,5.0,0.6
19.550394599999446,4.842567180867149,8.0,5.0,6.0,0.6
40.89991819999757,13.522277580362038,8.0,6.0,1.0,0.6
32.532239599998896,5.047587805517294,8.0,6.0,2.0,0.6
34.844457099999474,5.548610364582079,8.0,6.0,3.0,0.6
29.009594199999267,4.84282504383287,8.0,6.0,4.0,0.6
19.632223999999404,4.8429125238511155,8.0,6.0,5.0,0.6
17.460363799999453,4.841901573945644,8.0,6.0,6.0,0.6
38.45793239999784,14.166338298309883,8.0,7.0,1.0,0.6
34.45770699999912,4.842302622168375,8.0,7.0,2.0,0.6
36.50758349999943,5.548526312460214,8.0,7.0,3.0,0.6
30.957146199999276,4.843076544789611,8.0,7.0,4.0,0.6
21.59718929999943,4.8429125238511155,8.0,7.0,5.0,0.6
19.27499139999939,4.841901573945644,8.0,7.0,6.0,0.6
47.705880899997894,11.011086692320006,8.0,8.0,1.0,0.6
38.57345389999915,4.841668634632809,8.0,8.0,2.0,0.6
39.144253999999464,5.548682813617776,8.0,8.0,3.0,0.6
33.09142709999942,4.842831906355833,8.0,8.0,4.0,0.6
22.848754499999412,4.8420308125658025,8.0,8.0,5.0,0.6
19.568781299999376,4.841034543832641,8.0,8.0,6.0,0.6
50.92102669999795,11.007615965616209,8.0,9.0,1.0,0.6
41.293605599999225,4.841719274493764,8.0,9.0,2.0,0.6
40.26837999999934,5.548709314035138,8.0,9.0,3.0,0.6
33.70695019999938,4.842423841178266,8.0,9.0,4.0,0.6
23.139818199999382,4.842245693708746,8.0,9.0,5.0,0.6
19.581117799999394,4.841244848388683,8.0,9.0,6.0,0.6
60.74739169999827,11.011165649094302,8.0,10.0,1.0,0.6
48.85270349999928,5.984988727069927,8.0,10.0,2.0,0.6
44.66995169999951,5.548362300752791,8.0,10.0,3.0,0.6
37.07425769999952,6.226410880014859,8.0,10.0,4.0,0.6
23.277492599999345,6.227116957201993,8.0,10.0,5.0,0.6
24.00181009999945,4.842423764764749,8.0,10.0,6.0,0.6
38.64300509999983,4.39058005209079,9.0,1.0,1.0,0.6
32.51776879999883,3.203859260200913,9.0,1.0,2.0,0.6
29.46193069999905,2.2157101214964157,9.0,1.0,3.0,0.6
29.13394749999928,1.3221419230414753,9.0,1.0,4.0,0.6
22.71685239999942,1.3223597996764158,9.0,1.0,5.0,0.6
21.583869199999434,1.3223292521015364,9.0,1.0,6.0,0.6
55.94464350000015,3.873947601998509,9.0,2.0,1.0,0.6
36.40705499999944,3.1458339382941944,9.0,2.0,2.0,0.6
33.006070699999455,2.2155330563065663,9.0,2.0,3.0,0.6
32.44855399999939,1.3221419230414753,9.0,2.0,4.0,0.6
25.74080089999936,1.3223597996764158,9.0,2.0,5.0,0.6
24.57956779999942,1.3223292521015364,9.0,2.0,6.0,0.6
58.48477439999999,5.3290024750878215,9.0,3.0,1.0,0.6
30.94799149999891,5.3309397843134345,9.0,3.0,2.0,0.6
28.211810999999088,5.330637744397639,9.0,3.0,3.0,0.6
26.80626499999917,5.331143891141835,9.0,3.0,4.0,0.6
20.426909199999383,5.329565501918633,9.0,3.0,5.0,0.6
18.583764399999417,5.330923728450505,9.0,3.0,6.0,0.6
36.07607549999704,10.642658011838767,9.0,4.0,1.0,0.6
28.907508999998782,5.36465373699523,9.0,4.0,2.0,0.6
28.59348099999911,5.6819319680221785,9.0,4.0,3.0,0.6
26.71169329999914,5.331184102919865,9.0,4.0,4.0,0.6
20.07317469999935,5.329238138290479,9.0,4.0,5.0,0.6
18.16899229999936,5.331095295401062,9.0,4.0,6.0,0.6
38.88891919999736,11.061328040755814,9.0,5.0,1.0,0.6
29.440228099998627,5.3304758658549956,9.0,5.0,2.0,0.6
27.687394199999034,5.6823625187894065,9.0,5.0,3.0,0.6
25.98293069999924,5.329705796989988,9.0,5.0,4.0,0.6
19.460629999999366,5.329156230357265,9.0,5.0,5.0,0.6
17.417577499999418,5.330605464766109,9.0,5.0,6.0,0.6
21.305109899996417,15.642609987888054,9.0,6.0,1.0,0.6
31.86934239999874,5.550836169702974,9.0,6.0,2.0,0.6
31.613461299999152,6.049446413732946,9.0,6.0,3.0,0.6
26.01419669999927,5.331017105423063,9.0,6.0,4.0,0.6
17.500156899999418,5.330966111527076,9.0,6.0,5.0,0.6
15.366736699999455,5.329797836141279,9.0,6.0,6.0,0.6
21.09397779999637,16.57443084804308,9.0,7.0,1.0,0.6
34.07197019999902,5.330239338960853,9.0,7.0,2.0,0.6
33.001263599999334,6.04903492926108,9.0,7.0,3.0,0.6
27.793480599999164,5.329061497154189,9.0,7.0,4.0,0.6
19.311014599999353,5.330966111527076,9.0,7.0,5.0,0.6
17.03808439999941,5.329797836141279,9.0,7.0,6.0,0.6
29.556925599996713,18.050058232381442,9.0,8.0,1.0,0.6
38.54886109999943,5.329849099068413,9.0,8.0,2.0,0.6
35.57176039999945,6.049099587102198,9.0,8.0,3.0,0.6
29.87793819999922,5.328765720542751,9.0,8.0,4.0,0.6
20.54114779999938,5.329998938433311,9.0,8.0,5.0,0.6
17.324410799999416,5.328846915900505,9.0,8.0,6.0,0.6
31.562127599996774,18.956192431802986,9.0,9.0,1.0,0.6
41.17346019999913,5.329907463142162,9.0,9.0,2.0,0.6
36.55929949999938,6.04971594823855,9.0,9.0,3.0,0.6
30.372508899999183,5.330846351439594,9.0,9.0,4.0,0.6
20.727695099999327,5.330246512850106,9.0,9.0,5.0,0.6
17.24048679999943,5.32914673820994,9.0,9.0,6.0,0.6
45.921015899998366,18.114117830625798,9.0,10.0,1.0,0.6
54.9169668999998,5.884801716146868,9.0,10.0,2.0,0.6
46.493446899999576,6.049247595906556,9.0,10.0,3.0,0.6
39.02050639999952,6.842147749666366,9.0,10.0,4.0,0.6
25.719135599999426,6.842995468781162,9.0,10.0,5.0,0.6
21.570578999999444,5.330623156693518,9.0,10.0,6.0,0.6
32.138768899998276,5.463913258478363,10.0,1.0,1.0,0.6
31.70887919999892,3.4534681516929697,10.0,1.0,2.0,0.6
29.0726550999991,2.2591421871590383,10.0,1.0,3.0,0.6
28.801323899999186,1.5052749818898483,10.0,1.0,4.0,0.6
22.40128079999944,1.505241377079597,10.0,1.0,5.0,0.6
21.270027699999467,1.5055389645985426,10.0,1.0,6.0,0.6
47.89685799999951,5.223365952299289,10.0,2.0,1.0,0.6
35.665803999999305,3.3954784513794403,10.0,2.0,2.0,0.6
32.69379669999934,2.2589424505060487,10.0,2.0,3.0,0.6
32.19374579999919,1.5056351804726495,10.0,2.0,4.0,0.6
25.496919399999392,1.505779803334889,10.0,2.0,5.0,0.6
24.34357629999949,1.5051030306303563,10.0,2.0,6.0,0.6
53.42004729999922,5.968071242615815,10.0,3.0,1.0,0.6
31.601842499999037,6.060907666047837,10.0,3.0,2.0,0.6
29.233724599999057,5.968895388200814,10.0,3.0,3.0,0.6
27.875766099999293,5.96675793430905,10.0,3.0,4.0,0.6
21.437168299999392,5.968006293485186,10.0,3.0,5.0,0.6
19.587613499999467,5.96663977159597,10.0,3.0,6.0,0.6
31.87941199999655,14.442240402574585,10.0,4.0,1.0,0.6
29.341220599998806,5.967005571892948,10.0,4.0,2.0,0.6
29.4085645999992,5.969175462158613,10.0,4.0,3.0,0.6
27.575568099999202,5.966964336602822,10.0,4.0,4.0,0.6
20.89095169999948,5.967834247237059,10.0,4.0,5.0,0.6
18.97340679999946,5.967298940811005,10.0,4.0,6.0,0.6
33.87766929999643,14.164195661576093,10.0,5.0,1.0,0.6
29.71118759999883,5.9672066607818035,10.0,5.0,2.0,0.6
28.34010859999902,5.96689842349875,10.0,5.0,3.0,0.6
26.80293709999918,5.967435681620963,10.0,5.0,4.0,0.6
20.40509919999943,5.967142517678525,10.0,5.0,5.0,0.6
18.342846699999484,5.969051792918804,10.0,5.0,6.0,0.6
14.778880599996263,20.574032112134226,10.0,6.0,1.0,0.6
32.25638849999884,5.969281181882682,10.0,6.0,2.0,0.6
32.5049560999994,5.967050825636875,10.0,6.0,3.0,0.6
27.0414389999993,5.967728839390011,10.0,6.0,4.0,0.6
18.628279199999483,5.968169256557795,10.0,6.0,5.0,0.6
16.467498999999457,5.967238540138334,10.0,6.0,6.0,0.6
16.292385099996636,22.58385911170182,10.0,7.0,1.0,0.6
35.01997789999925,5.966865833850008,10.0,7.0,2.0,0.6
34.448821999999375,5.968023805961034,10.0,7.0,3.0,0.6
29.362156599999317,5.96847064011462,10.0,7.0,4.0,0.6
20.949622299999422,5.966818158534873,10.0,7.0,5.0,0.6
18.641062099999502,5.968611313249553,10.0,7.0,6.0,0.6
24.317760199996847,25.086992069601266,10.0,8.0,1.0,0.6
39.23781169999932,5.969317809659294,10.0,8.0,2.0,0.6
36.9149196999995,5.968568674119814,10.0,8.0,3.0,0.6
31.338582499999262,5.96836379496001,10.0,8.0,4.0,0.6
22.29506529999942,5.969233745977399,10.0,8.0,5.0,0.6
19.030567399999548,5.968399327073133,10.0,8.0,6.0,0.6
22.820532199996713,26.098758685006292,10.0,9.0,1.0,0.6
41.88170509999935,5.96878851307161,10.0,9.0,2.0,0.6
37.917732199999385,5.967296390565262,10.0,9.0,3.0,0.6
31.851238199999322,5.967291546039277,10.0,9.0,4.0,0.6
22.49170049999941,5.968959671907373,10.0,9.0,5.0,0.6
18.94931289999939,5.968153576761453,10.0,9.0,6.0,0.6
34.40304069999818,25.347873968575662,10.0,10.0,1.0,0.6
55.83725319999966,6.519632919724337,10.0,10.0,2.0,0.6
48.09426189999946,6.517642421190521,10.0,10.0,3.0,0.6
40.726141699999516,7.470896746144698,10.0,10.0,4.0,0.6
27.676354399999443,7.467600395317209,10.0,10.0,5.0,0.6
23.465509299999553,5.966625840583522,10.0,10.0,6.0,0.6
38.236103299998334,2.596167805955167,1.0,1.0,1.0,0.7
29.125304599998707,2.3604687493242245,1.0,1.0,2.0,0.7
26.573488199999034,0.5702360898144582,1.0,1.0,3.0,0.7
26.841207699999213,0.5700489479305635,1.0,1.0,4.0,0.7
21.228714299999467,0.46211656820228547,1.0,1.0,5.0,0.7
20.299216599999475,0.46205410106680217,1.0,1.0,6.0,0.7
55.17126849999855,2.379039150521434,1.0,2.0,1.0,0.7
31.97859149999893,2.3016178545221044,1.0,2.0,2.0,0.7
29.384006999999112,0.5698704555019888,1.0,2.0,3.0,0.7
29.515258299999232,0.569940993651513,1.0,2.0,4.0,0.7
23.908199599999456,0.46211656820228547,1.0,2.0,5.0,0.7
22.958801999999515,0.46205410106680217,1.0,2.0,6.0,0.7
56.49307409999831,2.1557629000304113,1.0,3.0,1.0,0.7
34.81415979999944,2.227156889708359,1.0,3.0,2.0,0.7
32.4906630999996,1.1726655513403552,1.0,3.0,3.0,0.7
32.250847199999555,0.7864404861075194,1.0,3.0,4.0,0.7
26.52653659999941,0.7868401146072793,1.0,3.0,5.0,0.7
25.77427199999946,0.7867521462896189,1.0,3.0,6.0,0.7
55.74949959999803,2.155388399553173,1.0,4.0,1.0,0.7
33.58748839999933,2.1101828180464697,1.0,4.0,2.0,0.7
33.65000399999949,1.5784422558966875,1.0,4.0,3.0,0.7
32.949523599999495,1.1938475259150123,1.0,4.0,4.0,0.7
28.03182069999949,1.1940932547383973,1.0,4.0,5.0,0.7
27.196426099999428,1.193989114721574,1.0,4.0,6.0,0.7
60.74143359999818,2.2008231860801404,1.0,5.0,1.0,0.7
34.60206989999931,2.08074912868128,1.0,5.0,2.0,0.7
33.88381829999952,1.5786161214144965,1.0,5.0,3.0,0.7
33.158751999999545,1.1939234765973754,1.0,5.0,4.0,0.7
28.185580599999422,1.1940272284443783,1.0,5.0,5.0,0.7
27.22779839999942,1.1940513034922087,1.0,5.0,6.0,0.7
55.582675499998004,3.7945794720041093,1.0,6.0,1.0,0.7
36.78814159999939,1.9917114338658664,1.0,6.0,2.0,0.7
36.68775069999957,1.707259744701665,1.0,6.0,3.0,0.7
31.985791999999492,1.6575271000395437,1.0,6.0,4.0,0.7
27.630012599999375,1.1940425718390908,1.0,6.0,5.0,0.7
26.67716789999939,1.1940446131705933,1.0,6.0,6.0,0.7
50.933795899997705,3.793982467726992,1.0,7.0,1.0,0.7
33.99315359999927,2.54596144572878,1.0,7.0,2.0,0.7
34.47606149999949,2.5460421274717597,1.0,7.0,3.0,0.7
29.705725999999284,2.5451408449771695,1.0,7.0,4.0,0.7
28.558980199999407,1.7262277569164561,1.0,7.0,5.0,0.7
27.52426799999943,1.7263282661717467,1.0,7.0,6.0,0.7
49.986372599997416,3.7953299778440925,1.0,8.0,1.0,0.7
34.97463959999921,2.54571818241336,1.0,8.0,2.0,0.7
33.56407219999932,2.546033795666511,1.0,8.0,3.0,0.7
28.616754699999237,2.5453571408839237,1.0,8.0,4.0,0.7
28.819230299999383,1.7262462639006568,1.0,8.0,5.0,0.7
27.662333699999376,1.7263317941505236,1.0,8.0,6.0,0.7
47.83946559999747,3.9851390805186724,1.0,9.0,1.0,0.7
36.77673939999929,2.545761667753284,1.0,9.0,2.0,0.7
34.9923548999994,2.5456313288064814,1.0,9.0,3.0,0.7
29.632591999999274,2.54524357913026,1.0,9.0,4.0,0.7
29.684075599999343,1.726114144579984,1.0,9.0,5.0,0.7
28.28832379999946,1.726387124201241,1.0,9.0,6.0,0.7
58.06527919999775,3.8412856924373378,1.0,10.0,1.0,0.7
44.78211169999925,3.704029737397452,1.0,10.0,2.0,0.7
39.54203589999955,3.7042283646954903,1.0,10.0,3.0,0.7
33.40959169999947,3.7037448932843784,1.0,10.0,4.0,0.7
32.492456799999694,3.7042843834217174,1.0,10.0,5.0,0.7
31.064884399999688,3.7043048407563144,1.0,10.0,6.0,0.7
37.465842999998394,2.567892688302538,2.0,1.0,1.0,0.7
28.89349359999875,2.359967279300129,2.0,1.0,2.0,0.7
26.59853659999899,0.8274700563758258,2.0,1.0,3.0,0.7
27.063574199999202,0.528311958864697,2.0,1.0,4.0,0.7
21.437182799999384,0.46207492552708535,2.0,1.0,5.0,0.7
20.321429699999484,0.46205410106680217,2.0,1.0,6.0,0.7
53.89894479999852,2.2453385418620577,2.0,2.0,1.0,0.7
31.23019339999874,2.3015310701789287,2.0,2.0,2.0,0.7
28.955830999999133,0.8273334075949956,2.0,2.0,3.0,0.7
29.2903923999992,0.5484876832217241,2.0,2.0,4.0,0.7
23.443586499999437,0.5483599183172221,2.0,2.0,5.0,0.7
22.30705339999948,0.5485447772427189,2.0,2.0,6.0,0.7
55.24097509999804,2.225531613019409,2.0,3.0,1.0,0.7
33.54196059999932,2.227822375653106,2.0,3.0,2.0,0.7
31.637361399999442,1.9161931052543841,2.0,3.0,3.0,0.7
31.610437899999553,1.4573601451707618,2.0,3.0,4.0,0.7
25.697271999999472,1.4158101401493897,2.0,3.0,5.0,0.7
24.283983399999475,1.415969682540002,2.0,3.0,6.0,0.7
55.479358999998304,2.2259018395045844,2.0,4.0,1.0,0.7
33.28127389999942,2.109810715322825,2.0,4.0,2.0,0.7
33.86654219999947,2.318716742278325,2.0,4.0,3.0,0.7
33.3709018999995,1.7843092662359041,2.0,4.0,4.0,0.7
27.10364379999941,1.784763862496828,2.0,4.0,5.0,0.7
25.60396749999943,1.7845731147940018,2.0,4.0,6.0,0.7
54.932120599997866,2.281417986798255,2.0,5.0,1.0,0.7
34.143378499999436,2.0806110558067497,2.0,5.0,2.0,0.7
34.187292599999545,2.318603818285554,2.0,5.0,3.0,0.7
33.808518499999565,1.7841369585435793,2.0,5.0,4.0,0.7
27.25779609999948,1.7845223043715952,2.0,5.0,5.0,0.7
25.63314989999941,1.784475237453309,2.0,5.0,6.0,0.7
48.388053699997805,4.483846958166797,2.0,6.0,1.0,0.7
35.616524299999405,1.9991791412710707,2.0,6.0,2.0,0.7
37.05416209999961,2.516625395387144,2.0,6.0,3.0,0.7
32.68651429999949,2.3944305231391882,2.0,6.0,4.0,0.7
26.329707999999492,1.7845704856361067,2.0,6.0,5.0,0.7
24.716761799999382,1.7847839914543888,2.0,6.0,6.0,0.7
47.037849499997535,4.483157351861143,2.0,7.0,1.0,0.7
35.12114589999936,2.5459167748079636,2.0,7.0,2.0,0.7
37.254015299999445,3.1098572681354075,2.0,7.0,3.0,0.7
32.7530387999996,2.60527721443377,2.0,7.0,4.0,0.7
27.90694569999944,2.3819612803973,2.0,7.0,5.0,0.7
26.198219499999425,2.3822606924587797,2.0,7.0,6.0,0.7
45.17579269999743,4.792025224202422,2.0,8.0,1.0,0.7
36.41562709999943,2.5459420975369094,2.0,8.0,2.0,0.7
36.71034959999952,3.1098618365632653,2.0,8.0,3.0,0.7
32.0073307999995,2.5803247875236366,2.0,8.0,4.0,0.7
28.203310499999468,2.3821140426659686,2.0,8.0,5.0,0.7
26.37125309999942,2.382109071425275,2.0,8.0,6.0,0.7
42.72503579999727,4.792049261723933,2.0,9.0,1.0,0.7
38.039265699999206,2.545474602656048,2.0,9.0,2.0,0.7
37.97229199999938,3.1096450222768857,2.0,9.0,3.0,0.7
32.85868869999945,2.580027888826464,2.0,9.0,4.0,0.7
28.93093559999936,2.381906964435092,2.0,9.0,5.0,0.7
26.861963299999346,2.382356088016085,2.0,9.0,6.0,0.7
53.33629309999818,4.791670673806523,2.0,10.0,1.0,0.7
46.61496779999952,3.7040252580180373,2.0,10.0,2.0,0.7
43.11220709999953,3.7042432279078503,2.0,10.0,3.0,0.7
37.194246299999534,3.7037562156427817,2.0,10.0,4.0,0.7
31.798526799999614,3.7038479499782775,2.0,10.0,5.0,0.7
29.684423899999484,3.704187698396589,2.0,10.0,6.0,0.7
28.703563599995675,3.3509513559202633,3.0,1.0,1.0,0.7
28.749245299998762,2.359967279300129,3.0,1.0,2.0,0.7
26.528847799999,0.9810946880609507,3.0,1.0,3.0,0.7
27.191364199999196,0.5283941787767233,3.0,1.0,4.0,0.7
21.559392799999404,0.46207492552708535,3.0,1.0,5.0,0.7
20.442349699999482,0.46205410106680217,3.0,1.0,6.0,0.7
43.84470559999751,3.275082901269668,3.0,2.0,1.0,0.7
31.007437399998743,2.3015310701789287,3.0,2.0,2.0,0.7
28.586801499998998,0.9811213795352882,3.0,2.0,3.0,0.7
29.11779119999924,0.7807926823372742,3.0,2.0,4.0,0.7
23.2803957999994,0.7806079992522444,3.0,2.0,5.0,0.7
22.143452699999454,0.7808704985730094,3.0,2.0,6.0,0.7
45.42228639999812,3.212409845933142,3.0,3.0,1.0,0.7
33.303158599999385,2.227333239368451,3.0,3.0,2.0,0.7
30.903324299999106,2.2014444852838007,3.0,3.0,3.0,0.7
31.076896699999455,1.6253726011232217,3.0,3.0,4.0,0.7
25.189538899999402,1.5843100651937863,3.0,3.0,5.0,0.7
23.782842699999442,1.5843850466888516,3.0,3.0,6.0,0.7
46.98705399999793,3.360194716509067,3.0,4.0,1.0,0.7
33.192642199999334,2.4765277308720015,3.0,4.0,2.0,0.7
32.76581039999941,2.804114512304857,3.0,4.0,3.0,0.7
32.48003129999957,2.1194259062102674,3.0,4.0,4.0,0.7
26.254302999999418,2.119876895651843,3.0,4.0,5.0,0.7
24.762856799999412,2.1199744431061047,3.0,4.0,6.0,0.7
51.053112599998094,3.568858577504573,3.0,5.0,1.0,0.7
34.092649599999305,2.287840949523476,3.0,5.0,2.0,0.7
32.99180939999956,2.803717098431327,3.0,5.0,3.0,0.7
32.82560969999954,2.1196477652700487,3.0,5.0,4.0,0.7
26.3256551999994,2.119620382843036,3.0,5.0,5.0,0.7
24.7124189999995,2.1198937423525863,3.0,5.0,6.0,0.7
39.84603609999758,4.955895908176252,3.0,6.0,1.0,0.7
34.99078599999944,2.50147208455902,3.0,6.0,2.0,0.7
35.62609879999951,3.080734635383248,3.0,6.0,3.0,0.7
31.508367799999483,2.8739601354363176,3.0,6.0,4.0,0.7
25.356349599999405,2.1196804074312925,3.0,6.0,5.0,0.7
23.754113299999442,2.1198463320684113,3.0,6.0,6.0,0.7
37.36063279999735,5.444148006491632,3.0,7.0,1.0,0.7
33.38451699999938,3.2382288532271932,3.0,7.0,2.0,0.7
35.464432699999364,3.672808860002566,3.0,7.0,3.0,0.7
31.299241899999497,3.1505246367999145,3.0,7.0,4.0,0.7
26.830487199999364,2.685425515422921,3.0,7.0,5.0,0.7
25.139700999999466,2.685688097444399,3.0,7.0,6.0,0.7
35.26945529999747,6.8713464155239015,3.0,8.0,1.0,0.7
34.52413549999934,3.1084002782126516,3.0,8.0,2.0,0.7
34.5376143999995,3.6729559998775088,3.0,8.0,3.0,0.7
30.189591299999403,3.122260877106592,3.0,8.0,4.0,0.7
27.125391099999412,2.6853252419459106,3.0,8.0,5.0,0.7
25.31094269999948,2.685615740564234,3.0,8.0,6.0,0.7
33.023285899996644,6.871215648479347,3.0,9.0,1.0,0.7
36.35861879999913,3.065413947049607,3.0,9.0,2.0,0.7
35.783235499999286,3.6727038667600866,3.0,9.0,3.0,0.7
31.02537419999953,3.0662736795979804,3.0,9.0,4.0,0.7
27.848974699999424,2.6854363562786885,3.0,9.0,5.0,0.7
25.79597279999936,2.68551251775292,3.0,9.0,6.0,0.7
43.331109599997816,6.8712531093431295,3.0,10.0,1.0,0.7
44.93955339999957,3.7045983318275715,3.0,10.0,2.0,0.7
40.83948699999953,3.7046332562818236,3.0,10.0,3.0,0.7
35.2992201999996,3.7038940574615826,3.0,10.0,4.0,0.7
30.6910457999995,3.7046914975656793,3.0,10.0,5.0,0.7
28.592443399999436,3.703866690773378,3.0,10.0,6.0,0.7
29.809681299996328,3.8052731984927703,4.0,1.0,1.0,0.7
27.497474999998783,2.3603266382876655,4.0,1.0,2.0,0.7
26.751059399999082,1.5584665668912012,4.0,1.0,3.0,0.7
28.161600899999232,0.528347397163693,4.0,1.0,4.0,0.7
22.48726299999945,0.461888125919606,4.0,1.0,5.0,0.7
21.35849989999943,0.46209808805079877,4.0,1.0,6.0,0.7
44.600574299997966,3.5226120296219805,4.0,2.0,1.0,0.7
29.764411099998746,2.3010655809583906,4.0,2.0,2.0,0.7
28.895295899999105,1.558423137271823,4.0,2.0,3.0,0.7
30.190200699999203,0.7796098884891203,4.0,2.0,4.0,0.7
24.302343699999447,0.7798934103407812,4.0,2.0,5.0,0.7
23.156800599999407,0.7797439294199715,4.0,2.0,6.0,0.7
49.31833689999851,3.485842833790421,4.0,3.0,1.0,0.7
31.301256199999244,2.4878107574835515,4.0,3.0,2.0,0.7
30.63945739999927,2.815205185318997,4.0,3.0,3.0,0.7
31.71157569999946,1.75010621641361,4.0,3.0,4.0,0.7
25.79476909999938,1.7093047169715936,4.0,3.0,5.0,0.7
24.47933059999945,1.708991977763493,4.0,3.0,6.0,0.7
51.40325449999864,3.7163077147658,4.0,4.0,1.0,0.7
31.151332999998992,3.0882580703359546,4.0,4.0,2.0,0.7
32.51465199999948,3.413574286228063,4.0,4.0,3.0,0.7
33.13626009999949,2.2129489388506096,4.0,4.0,4.0,0.7
26.87980319999944,2.1723227126335742,4.0,4.0,5.0,0.7
25.4779422999995,2.1720911838766255,4.0,4.0,6.0,0.7
57.258232799999206,3.615350476019996,4.0,5.0,1.0,0.7
32.45522399999917,2.900448650116529,4.0,5.0,2.0,0.7
32.57915719999949,3.4134274804395535,4.0,5.0,3.0,0.7
33.32170049999954,2.2131208093112,4.0,5.0,4.0,0.7
26.798040099999433,2.1720326205405374,4.0,5.0,5.0,0.7
25.278891499999418,2.172022096309212,4.0,5.0,6.0,0.7
30.4652722999963,11.08213752904713,4.0,6.0,1.0,0.7
33.086041999999196,3.210635348363801,4.0,6.0,2.0,0.7
34.76506509999954,3.837326503027601,4.0,6.0,3.0,0.7
31.572445099999573,3.0674751939617866,4.0,6.0,4.0,0.7
25.501691199999378,2.1722860490511935,4.0,6.0,5.0,0.7
23.99964269999943,2.1722864180880843,4.0,6.0,6.0,0.7
33.19362059999682,10.90152700729336,4.0,7.0,1.0,0.7
34.38650639999937,3.4945356048297684,4.0,7.0,2.0,0.7
35.786377599999426,3.8768930573222415,4.0,7.0,3.0,0.7
32.50505979999944,2.8418035110870505,4.0,7.0,4.0,0.7
28.090301299999382,2.251660770532644,4.0,7.0,5.0,0.7
26.484620399999457,2.25167476183936,4.0,7.0,6.0,0.7
28.677377999996345,11.460736475111045,4.0,8.0,1.0,0.7
35.622024999999326,3.3655236037628398,4.0,8.0,2.0,0.7
34.037268199999495,3.877202556476834,4.0,8.0,3.0,0.7
30.590168899999437,2.813955684684478,4.0,8.0,4.0,0.7
28.505058499999386,2.2516045332294543,4.0,8.0,5.0,0.7
26.768834099999427,2.2516689928881246,4.0,8.0,6.0,0.7
27.568917999996323,11.444800051175449,4.0,9.0,1.0,0.7
38.44000769999935,3.3232308510528696,4.0,9.0,2.0,0.7
35.520735899999536,3.876857571313551,4.0,9.0,3.0,0.7
31.67131729999953,2.756590015454484,4.0,9.0,4.0,0.7
29.46833649999938,2.2515961840031626,4.0,9.0,5.0,0.7
27.495673999999376,2.251569244510325,4.0,9.0,6.0,0.7
36.14638539999735,11.230183204184872,4.0,10.0,1.0,0.7
47.3374048999995,3.704485258031056,4.0,10.0,2.0,0.7
42.31698219999947,3.876613865816151,4.0,10.0,3.0,0.7
37.65699769999942,3.7038212121026084,4.0,10.0,4.0,0.7
33.991111099999635,3.7045219375626055,4.0,10.0,5.0,0.7
31.94858639999968,3.7044996469809113,4.0,10.0,6.0,0.7
30.459176499996403,4.25539754339981,5.0,1.0,1.0,0.7
27.067198399998755,2.3599436089983703,5.0,1.0,2.0,0.7
26.795897899998934,1.4732156838917128,5.0,1.0,3.0,0.7
27.787900199999203,0.5283669190820282,5.0,1.0,4.0,0.7
22.13425749999944,0.5328647695091859,5.0,1.0,5.0,0.7
21.006344399999406,0.5328647695091859,5.0,1.0,6.0,0.7
45.93716479999823,3.3495603236886016,5.0,2.0,1.0,0.7
29.272539299998783,2.3014841412136153,5.0,2.0,2.0,0.7
28.95124259999905,1.4731525098292069,5.0,2.0,3.0,0.7
29.747294799999246,0.7795795397314191,5.0,2.0,4.0,0.7
23.879980499999395,0.7798532615822856,5.0,2.0,5.0,0.7
22.738677399999418,0.7797014444206024,5.0,2.0,6.0,0.7
51.54465699999867,3.2963587487273784,5.0,3.0,1.0,0.7
31.301725799999197,2.653847572701652,5.0,3.0,2.0,0.7
31.034894999999317,3.0652295216552723,5.0,3.0,3.0,0.7
31.40417249999946,2.155423880002628,5.0,3.0,4.0,0.7
25.50383819999933,2.11433665159988,5.0,3.0,5.0,0.7
24.310967399999413,2.1145717949319267,5.0,3.0,6.0,0.7
